,Zahl,Dozen,Black/Red,Even/Odd,High/Low,Column
3380,24,Dozen 2,Black,Even,High,Column 3
3381,29,Dozen 3,Black,Odd,High,Column 2
3382,10,Dozen 1,Black,Even,Low,Column 1
3383,19,Dozen 2,Red,Odd,High,Column 1
3384,23,Dozen 2,Red,Odd,High,Column 2
3385,6,Dozen 1,Black,Even,Low,Column 3
3386,15,Dozen 2,Black,Odd,Low,Column 3
3387,5,Dozen 1,Red,Odd,Low,Column 2
3388,30,Dozen 3,Red,Even,High,Column 3
3389,0,0,0,0,0,0
3390,30,Dozen 3,Red,Even,High,Column 3
3391,19,Dozen 2,Red,Odd,High,Column 1
3392,2,Dozen 1,Black,Even,Low,Column 2
3393,34,Dozen 3,Red,Even,High,Column 1
3394,4,Dozen 1,Black,Even,Low,Column 1
3395,28,Dozen 3,Black,Even,High,Column 1
3396,18,Dozen 2,Red,Even,Low,Column 3
3397,16,Dozen 2,Red,Even,Low,Column 1
3398,16,Dozen 2,Red,Even,Low,Column 1
3399,31,Dozen 3,Black,Odd,High,Column 1
3400,8,Dozen 1,Black,Even,Low,Column 2
3401,19,Dozen 2,Red,Odd,High,Column 1
3402,18,Dozen 2,Red,Even,Low,Column 3
3403,35,Dozen 3,Black,Odd,High,Column 2
3404,20,Dozen 2,Black,Even,High,Column 2
3405,34,Dozen 3,Red,Even,High,Column 1
3406,32,Dozen 3,Red,Even,High,Column 2
3407,19,Dozen 2,Red,Odd,High,Column 1
3408,22,Dozen 2,Black,Even,High,Column 1
3409,11,Dozen 1,Black,Odd,Low,Column 2
3410,28,Dozen 3,Black,Even,High,Column 1
3411,18,Dozen 2,Red,Even,Low,Column 3
3412,8,Dozen 1,Black,Even,Low,Column 2
3413,5,Dozen 1,Red,Odd,Low,Column 2
3414,25,Dozen 3,Red,Odd,High,Column 1
3415,1,Dozen 1,Red,Odd,Low,Column 1
3416,18,Dozen 2,Red,Even,Low,Column 3
3417,30,Dozen 3,Red,Even,High,Column 3
3418,10,Dozen 1,Black,Even,Low,Column 1
3419,24,Dozen 2,Black,Even,High,Column 3
3420,27,Dozen 3,Red,Odd,High,Column 3
3421,32,Dozen 3,Red,Even,High,Column 2
3422,16,Dozen 2,Red,Even,Low,Column 1
3423,30,Dozen 3,Red,Even,High,Column 3
3424,7,Dozen 1,Red,Odd,Low,Column 1
3425,10,Dozen 1,Black,Even,Low,Column 1
3426,17,Dozen 2,Black,Odd,Low,Column 2
3427,10,Dozen 1,Black,Even,Low,Column 1
3428,29,Dozen 3,Black,Odd,High,Column 2
3429,9,Dozen 1,Red,Odd,Low,Column 3
3430,35,Dozen 3,Black,Odd,High,Column 2
3431,15,Dozen 2,Black,Odd,Low,Column 3
3432,4,Dozen 1,Black,Even,Low,Column 1
3433,2,Dozen 1,Black,Even,Low,Column 2
3434,6,Dozen 1,Black,Even,Low,Column 3
3435,22,Dozen 2,Black,Even,High,Column 1
3436,25,Dozen 3,Red,Odd,High,Column 1
3437,7,Dozen 1,Red,Odd,Low,Column 1
3438,26,Dozen 3,Black,Even,High,Column 2
3439,15,Dozen 2,Black,Odd,Low,Column 3
3440,35,Dozen 3,Black,Odd,High,Column 2
3441,32,Dozen 3,Red,Even,High,Column 2
3442,32,Dozen 3,Red,Even,High,Column 2
3443,7,Dozen 1,Red,Odd,Low,Column 1
3444,18,Dozen 2,Red,Even,Low,Column 3
3445,13,Dozen 2,Black,Odd,Low,Column 1
3446,15,Dozen 2,Black,Odd,Low,Column 3
3447,13,Dozen 2,Black,Odd,Low,Column 1
3448,0,0,0,0,0,0
3449,2,Dozen 1,Black,Even,Low,Column 2
3450,25,Dozen 3,Red,Odd,High,Column 1
3451,8,Dozen 1,Black,Even,Low,Column 2
3452,17,Dozen 2,Black,Odd,Low,Column 2
3453,11,Dozen 1,Black,Odd,Low,Column 2
3454,1,Dozen 1,Red,Odd,Low,Column 1
3455,25,Dozen 3,Red,Odd,High,Column 1
3456,19,Dozen 2,Red,Odd,High,Column 1
3457,7,Dozen 1,Red,Odd,Low,Column 1
3458,23,Dozen 2,Red,Odd,High,Column 2
3459,23,Dozen 2,Red,Odd,High,Column 2
3460,20,Dozen 2,Black,Even,High,Column 2
3461,14,Dozen 2,Red,Even,Low,Column 2
3462,31,Dozen 3,Black,Odd,High,Column 1
3463,27,Dozen 3,Red,Odd,High,Column 3
3464,16,Dozen 2,Red,Even,Low,Column 1
3465,17,Dozen 2,Black,Odd,Low,Column 2
3466,10,Dozen 1,Black,Even,Low,Column 1
3467,4,Dozen 1,Black,Even,Low,Column 1
3468,9,Dozen 1,Red,Odd,Low,Column 3
3469,35,Dozen 3,Black,Odd,High,Column 2
3470,2,Dozen 1,Black,Even,Low,Column 2
3471,12,Dozen 1,Red,Even,Low,Column 3
3472,25,Dozen 3,Red,Odd,High,Column 1
3473,28,Dozen 3,Black,Even,High,Column 1
3474,17,Dozen 2,Black,Odd,Low,Column 2
3475,22,Dozen 2,Black,Even,High,Column 1
3476,22,Dozen 2,Black,Even,High,Column 1
3477,6,Dozen 1,Black,Even,Low,Column 3
3478,14,Dozen 2,Red,Even,Low,Column 2
3479,31,Dozen 3,Black,Odd,High,Column 1
3480,33,Dozen 3,Black,Odd,High,Column 3
3481,34,Dozen 3,Red,Even,High,Column 1
3482,2,Dozen 1,Black,Even,Low,Column 2
3483,7,Dozen 1,Red,Odd,Low,Column 1
3484,26,Dozen 3,Black,Even,High,Column 2
3485,31,Dozen 3,Black,Odd,High,Column 1
3486,3,Dozen 1,Red,Odd,Low,Column 3
3487,2,Dozen 1,Black,Even,Low,Column 2
3488,5,Dozen 1,Red,Odd,Low,Column 2
3489,23,Dozen 2,Red,Odd,High,Column 2
3490,13,Dozen 2,Black,Odd,Low,Column 1
3491,27,Dozen 3,Red,Odd,High,Column 3
3492,26,Dozen 3,Black,Even,High,Column 2
3493,35,Dozen 3,Black,Odd,High,Column 2
3494,3,Dozen 1,Red,Odd,Low,Column 3
3495,31,Dozen 3,Black,Odd,High,Column 1
3496,31,Dozen 3,Black,Odd,High,Column 1
3497,36,Dozen 3,Red,Even,High,Column 3
3498,7,Dozen 1,Red,Odd,Low,Column 1
3499,4,Dozen 1,Black,Even,Low,Column 1
3500,17,Dozen 2,Black,Odd,Low,Column 2
3501,24,Dozen 2,Black,Even,High,Column 3
3502,4,Dozen 1,Black,Even,Low,Column 1
3503,21,Dozen 2,Red,Odd,High,Column 3
3504,29,Dozen 3,Black,Odd,High,Column 2
3505,26,Dozen 3,Black,Even,High,Column 2
3506,17,Dozen 2,Black,Odd,Low,Column 2
3507,36,Dozen 3,Red,Even,High,Column 3
3508,21,Dozen 2,Red,Odd,High,Column 3
3509,30,Dozen 3,Red,Even,High,Column 3
3510,28,Dozen 3,Black,Even,High,Column 1
3511,11,Dozen 1,Black,Odd,Low,Column 2
3512,32,Dozen 3,Red,Even,High,Column 2
3513,11,Dozen 1,Black,Odd,Low,Column 2
3514,35,Dozen 3,Black,Odd,High,Column 2
3515,1,Dozen 1,Red,Odd,Low,Column 1
3516,2,Dozen 1,Black,Even,Low,Column 2
3517,22,Dozen 2,Black,Even,High,Column 1
3518,3,Dozen 1,Red,Odd,Low,Column 3
3519,3,Dozen 1,Red,Odd,Low,Column 3
3520,26,Dozen 3,Black,Even,High,Column 2
3521,12,Dozen 1,Red,Even,Low,Column 3
3522,26,Dozen 3,Black,Even,High,Column 2
3523,9,Dozen 1,Red,Odd,Low,Column 3
3524,4,Dozen 1,Black,Even,Low,Column 1
3525,8,Dozen 1,Black,Even,Low,Column 2
3526,23,Dozen 2,Red,Odd,High,Column 2
3527,15,Dozen 2,Black,Odd,Low,Column 3
3528,11,Dozen 1,Black,Odd,Low,Column 2
3529,14,Dozen 2,Red,Even,Low,Column 2
3530,30,Dozen 3,Red,Even,High,Column 3
3531,29,Dozen 3,Black,Odd,High,Column 2
3532,26,Dozen 3,Black,Even,High,Column 2
3533,35,Dozen 3,Black,Odd,High,Column 2
3534,8,Dozen 1,Black,Even,Low,Column 2
3535,31,Dozen 3,Black,Odd,High,Column 1
3536,29,Dozen 3,Black,Odd,High,Column 2
3537,36,Dozen 3,Red,Even,High,Column 3
3538,4,Dozen 1,Black,Even,Low,Column 1
3539,20,Dozen 2,Black,Even,High,Column 2
3540,8,Dozen 1,Black,Even,Low,Column 2
3541,19,Dozen 2,Red,Odd,High,Column 1
3542,9,Dozen 1,Red,Odd,Low,Column 3
3543,24,Dozen 2,Black,Even,High,Column 3
3544,31,Dozen 3,Black,Odd,High,Column 1
3545,32,Dozen 3,Red,Even,High,Column 2
3546,14,Dozen 2,Red,Even,Low,Column 2
3547,30,Dozen 3,Red,Even,High,Column 3
3548,8,Dozen 1,Black,Even,Low,Column 2
3549,11,Dozen 1,Black,Odd,Low,Column 2
3550,3,Dozen 1,Red,Odd,Low,Column 3
3551,20,Dozen 2,Black,Even,High,Column 2
3552,33,Dozen 3,Black,Odd,High,Column 3
3553,4,Dozen 1,Black,Even,Low,Column 1
3554,24,Dozen 2,Black,Even,High,Column 3
3555,24,Dozen 2,Black,Even,High,Column 3
3556,19,Dozen 2,Red,Odd,High,Column 1
3557,8,Dozen 1,Black,Even,Low,Column 2
3558,19,Dozen 2,Red,Odd,High,Column 1
3559,17,Dozen 2,Black,Odd,Low,Column 2
3560,29,Dozen 3,Black,Odd,High,Column 2
3561,3,Dozen 1,Red,Odd,Low,Column 3
3562,3,Dozen 1,Red,Odd,Low,Column 3
3563,17,Dozen 2,Black,Odd,Low,Column 2
3564,19,Dozen 2,Red,Odd,High,Column 1
3565,22,Dozen 2,Black,Even,High,Column 1
3566,21,Dozen 2,Red,Odd,High,Column 3
3567,25,Dozen 3,Red,Odd,High,Column 1
3568,29,Dozen 3,Black,Odd,High,Column 2
3569,6,Dozen 1,Black,Even,Low,Column 3
3570,30,Dozen 3,Red,Even,High,Column 3
3571,6,Dozen 1,Black,Even,Low,Column 3
3572,9,Dozen 1,Red,Odd,Low,Column 3
3573,6,Dozen 1,Black,Even,Low,Column 3
3574,27,Dozen 3,Red,Odd,High,Column 3
3575,14,Dozen 2,Red,Even,Low,Column 2
3576,29,Dozen 3,Black,Odd,High,Column 2
3577,21,Dozen 2,Red,Odd,High,Column 3
3578,1,Dozen 1,Red,Odd,Low,Column 1
3579,36,Dozen 3,Red,Even,High,Column 3
3580,19,Dozen 2,Red,Odd,High,Column 1
3581,11,Dozen 1,Black,Odd,Low,Column 2
3582,22,Dozen 2,Black,Even,High,Column 1
3583,3,Dozen 1,Red,Odd,Low,Column 3
3584,32,Dozen 3,Red,Even,High,Column 2
3585,5,Dozen 1,Red,Odd,Low,Column 2
3586,33,Dozen 3,Black,Odd,High,Column 3
3587,32,Dozen 3,Red,Even,High,Column 2
3588,5,Dozen 1,Red,Odd,Low,Column 2
3589,17,Dozen 2,Black,Odd,Low,Column 2
3590,14,Dozen 2,Red,Even,Low,Column 2
3591,5,Dozen 1,Red,Odd,Low,Column 2
3592,11,Dozen 1,Black,Odd,Low,Column 2
3593,5,Dozen 1,Red,Odd,Low,Column 2
3594,0,0,0,0,0,0
3595,15,Dozen 2,Black,Odd,Low,Column 3
3596,20,Dozen 2,Black,Even,High,Column 2
3597,12,Dozen 1,Red,Even,Low,Column 3
3598,18,Dozen 2,Red,Even,Low,Column 3
3599,1,Dozen 1,Red,Odd,Low,Column 1
3600,28,Dozen 3,Black,Even,High,Column 1
3601,22,Dozen 2,Black,Even,High,Column 1
3602,16,Dozen 2,Red,Even,Low,Column 1
3603,3,Dozen 1,Red,Odd,Low,Column 3
3604,10,Dozen 1,Black,Even,Low,Column 1
3605,16,Dozen 2,Red,Even,Low,Column 1
3606,36,Dozen 3,Red,Even,High,Column 3
3607,34,Dozen 3,Red,Even,High,Column 1
3608,7,Dozen 1,Red,Odd,Low,Column 1
3609,15,Dozen 2,Black,Odd,Low,Column 3
3610,27,Dozen 3,Red,Odd,High,Column 3
3611,1,Dozen 1,Red,Odd,Low,Column 1
3612,18,Dozen 2,Red,Even,Low,Column 3
3613,28,Dozen 3,Black,Even,High,Column 1
3614,29,Dozen 3,Black,Odd,High,Column 2
3615,25,Dozen 3,Red,Odd,High,Column 1
3616,9,Dozen 1,Red,Odd,Low,Column 3
3617,31,Dozen 3,Black,Odd,High,Column 1
3618,16,Dozen 2,Red,Even,Low,Column 1
3619,28,Dozen 3,Black,Even,High,Column 1
3620,30,Dozen 3,Red,Even,High,Column 3
3621,12,Dozen 1,Red,Even,Low,Column 3
3622,23,Dozen 2,Red,Odd,High,Column 2
3623,23,Dozen 2,Red,Odd,High,Column 2
3624,35,Dozen 3,Black,Odd,High,Column 2
3625,25,Dozen 3,Red,Odd,High,Column 1
3626,28,Dozen 3,Black,Even,High,Column 1
3627,24,Dozen 2,Black,Even,High,Column 3
3628,36,Dozen 3,Red,Even,High,Column 3
3629,29,Dozen 3,Black,Odd,High,Column 2
3630,32,Dozen 3,Red,Even,High,Column 2
3631,24,Dozen 2,Black,Even,High,Column 3
3632,22,Dozen 2,Black,Even,High,Column 1
3633,18,Dozen 2,Red,Even,Low,Column 3
3634,24,Dozen 2,Black,Even,High,Column 3
3635,0,0,0,0,0,0
3636,24,Dozen 2,Black,Even,High,Column 3
3637,25,Dozen 3,Red,Odd,High,Column 1
3638,14,Dozen 2,Red,Even,Low,Column 2
3639,15,Dozen 2,Black,Odd,Low,Column 3
3640,28,Dozen 3,Black,Even,High,Column 1
3641,33,Dozen 3,Black,Odd,High,Column 3
3642,28,Dozen 3,Black,Even,High,Column 1
3643,17,Dozen 2,Black,Odd,Low,Column 2
3644,13,Dozen 2,Black,Odd,Low,Column 1
3645,7,Dozen 1,Red,Odd,Low,Column 1
3646,22,Dozen 2,Black,Even,High,Column 1
3647,8,Dozen 1,Black,Even,Low,Column 2
3648,8,Dozen 1,Black,Even,Low,Column 2
3649,24,Dozen 2,Black,Even,High,Column 3
3650,34,Dozen 3,Red,Even,High,Column 1
3651,20,Dozen 2,Black,Even,High,Column 2
3652,22,Dozen 2,Black,Even,High,Column 1
3653,35,Dozen 3,Black,Odd,High,Column 2
3654,6,Dozen 1,Black,Even,Low,Column 3
3655,24,Dozen 2,Black,Even,High,Column 3
3656,33,Dozen 3,Black,Odd,High,Column 3
3657,6,Dozen 1,Black,Even,Low,Column 3
3658,30,Dozen 3,Red,Even,High,Column 3
3659,32,Dozen 3,Red,Even,High,Column 2
3660,35,Dozen 3,Black,Odd,High,Column 2
3661,3,Dozen 1,Red,Odd,Low,Column 3
3662,8,Dozen 1,Black,Even,Low,Column 2
3663,29,Dozen 3,Black,Odd,High,Column 2
3664,3,Dozen 1,Red,Odd,Low,Column 3
3665,25,Dozen 3,Red,Odd,High,Column 1
3666,14,Dozen 2,Red,Even,Low,Column 2
3667,24,Dozen 2,Black,Even,High,Column 3
3668,28,Dozen 3,Black,Even,High,Column 1
3669,29,Dozen 3,Black,Odd,High,Column 2
3670,15,Dozen 2,Black,Odd,Low,Column 3
3671,1,Dozen 1,Red,Odd,Low,Column 1
3672,2,Dozen 1,Black,Even,Low,Column 2
3673,34,Dozen 3,Red,Even,High,Column 1
3674,0,0,0,0,0,0
3675,0,0,0,0,0,0
3676,30,Dozen 3,Red,Even,High,Column 3
3677,8,Dozen 1,Black,Even,Low,Column 2
3678,24,Dozen 2,Black,Even,High,Column 3
3679,12,Dozen 1,Red,Even,Low,Column 3
3680,26,Dozen 3,Black,Even,High,Column 2
3681,31,Dozen 3,Black,Odd,High,Column 1
3682,35,Dozen 3,Black,Odd,High,Column 2
3683,15,Dozen 2,Black,Odd,Low,Column 3
3684,25,Dozen 3,Red,Odd,High,Column 1
3685,29,Dozen 3,Black,Odd,High,Column 2
3686,27,Dozen 3,Red,Odd,High,Column 3
3687,32,Dozen 3,Red,Even,High,Column 2
3688,25,Dozen 3,Red,Odd,High,Column 1
3689,32,Dozen 3,Red,Even,High,Column 2
3690,6,Dozen 1,Black,Even,Low,Column 3
3691,9,Dozen 1,Red,Odd,Low,Column 3
3692,9,Dozen 1,Red,Odd,Low,Column 3
3693,29,Dozen 3,Black,Odd,High,Column 2
3694,33,Dozen 3,Black,Odd,High,Column 3
3695,4,Dozen 1,Black,Even,Low,Column 1
3696,34,Dozen 3,Red,Even,High,Column 1
3697,6,Dozen 1,Black,Even,Low,Column 3
3698,25,Dozen 3,Red,Odd,High,Column 1
3699,18,Dozen 2,Red,Even,Low,Column 3
3700,24,Dozen 2,Black,Even,High,Column 3
3701,36,Dozen 3,Red,Even,High,Column 3
3702,21,Dozen 2,Red,Odd,High,Column 3
3703,16,Dozen 2,Red,Even,Low,Column 1
3704,20,Dozen 2,Black,Even,High,Column 2
3705,14,Dozen 2,Red,Even,Low,Column 2
3706,7,Dozen 1,Red,Odd,Low,Column 1
3707,31,Dozen 3,Black,Odd,High,Column 1
3708,30,Dozen 3,Red,Even,High,Column 3
3709,27,Dozen 3,Red,Odd,High,Column 3
3710,11,Dozen 1,Black,Odd,Low,Column 2
3711,27,Dozen 3,Red,Odd,High,Column 3
3712,31,Dozen 3,Black,Odd,High,Column 1
3713,30,Dozen 3,Red,Even,High,Column 3
3714,7,Dozen 1,Red,Odd,Low,Column 1
3715,24,Dozen 2,Black,Even,High,Column 3
3716,21,Dozen 2,Red,Odd,High,Column 3
3717,16,Dozen 2,Red,Even,Low,Column 1
3718,29,Dozen 3,Black,Odd,High,Column 2
3719,2,Dozen 1,Black,Even,Low,Column 2
3720,6,Dozen 1,Black,Even,Low,Column 3
3721,4,Dozen 1,Black,Even,Low,Column 1
3722,0,0,0,0,0,0
3723,6,Dozen 1,Black,Even,Low,Column 3
3724,3,Dozen 1,Red,Odd,Low,Column 3
3725,23,Dozen 2,Red,Odd,High,Column 2
3726,13,Dozen 2,Black,Odd,Low,Column 1
3727,2,Dozen 1,Black,Even,Low,Column 2
3728,36,Dozen 3,Red,Even,High,Column 3
3729,0,0,0,0,0,0
3730,16,Dozen 2,Red,Even,Low,Column 1
3731,13,Dozen 2,Black,Odd,Low,Column 1
3732,33,Dozen 3,Black,Odd,High,Column 3
3733,3,Dozen 1,Red,Odd,Low,Column 3
3734,24,Dozen 2,Black,Even,High,Column 3
3735,30,Dozen 3,Red,Even,High,Column 3
3736,23,Dozen 2,Red,Odd,High,Column 2
3737,11,Dozen 1,Black,Odd,Low,Column 2
3738,35,Dozen 3,Black,Odd,High,Column 2
3739,14,Dozen 2,Red,Even,Low,Column 2
3740,25,Dozen 3,Red,Odd,High,Column 1
3741,29,Dozen 3,Black,Odd,High,Column 2
3742,24,Dozen 2,Black,Even,High,Column 3
3743,24,Dozen 2,Black,Even,High,Column 3
3744,29,Dozen 3,Black,Odd,High,Column 2
3745,32,Dozen 3,Red,Even,High,Column 2
3746,18,Dozen 2,Red,Even,Low,Column 3
3747,18,Dozen 2,Red,Even,Low,Column 3
3748,17,Dozen 2,Black,Odd,Low,Column 2
3749,21,Dozen 2,Red,Odd,High,Column 3
3750,7,Dozen 1,Red,Odd,Low,Column 1
3751,2,Dozen 1,Black,Even,Low,Column 2
3752,17,Dozen 2,Black,Odd,Low,Column 2
3753,8,Dozen 1,Black,Even,Low,Column 2
3754,0,0,0,0,0,0
3755,4,Dozen 1,Black,Even,Low,Column 1
3756,29,Dozen 3,Black,Odd,High,Column 2
3757,36,Dozen 3,Red,Even,High,Column 3
3758,8,Dozen 1,Black,Even,Low,Column 2
3759,6,Dozen 1,Black,Even,Low,Column 3
3760,22,Dozen 2,Black,Even,High,Column 1
3761,33,Dozen 3,Black,Odd,High,Column 3
3762,2,Dozen 1,Black,Even,Low,Column 2
3763,27,Dozen 3,Red,Odd,High,Column 3
3764,19,Dozen 2,Red,Odd,High,Column 1
3765,4,Dozen 1,Black,Even,Low,Column 1
3766,0,0,0,0,0,0
3767,28,Dozen 3,Black,Even,High,Column 1
3768,36,Dozen 3,Red,Even,High,Column 3
3769,10,Dozen 1,Black,Even,Low,Column 1
3770,27,Dozen 3,Red,Odd,High,Column 3
3771,22,Dozen 2,Black,Even,High,Column 1
3772,8,Dozen 1,Black,Even,Low,Column 2
3773,4,Dozen 1,Black,Even,Low,Column 1
3774,34,Dozen 3,Red,Even,High,Column 1
3775,15,Dozen 2,Black,Odd,Low,Column 3
3776,21,Dozen 2,Red,Odd,High,Column 3
3777,25,Dozen 3,Red,Odd,High,Column 1
3778,6,Dozen 1,Black,Even,Low,Column 3
3779,33,Dozen 3,Black,Odd,High,Column 3
3780,19,Dozen 2,Red,Odd,High,Column 1
3781,30,Dozen 3,Red,Even,High,Column 3
3782,14,Dozen 2,Red,Even,Low,Column 2
3783,6,Dozen 1,Black,Even,Low,Column 3
3784,20,Dozen 2,Black,Even,High,Column 2
3785,15,Dozen 2,Black,Odd,Low,Column 3
3786,13,Dozen 2,Black,Odd,Low,Column 1
3787,6,Dozen 1,Black,Even,Low,Column 3
3788,13,Dozen 2,Black,Odd,Low,Column 1
3789,31,Dozen 3,Black,Odd,High,Column 1
3790,23,Dozen 2,Red,Odd,High,Column 2
3791,4,Dozen 1,Black,Even,Low,Column 1
3792,17,Dozen 2,Black,Odd,Low,Column 2
3793,20,Dozen 2,Black,Even,High,Column 2
3794,16,Dozen 2,Red,Even,Low,Column 1
3795,9,Dozen 1,Red,Odd,Low,Column 3
3796,34,Dozen 3,Red,Even,High,Column 1
3797,16,Dozen 2,Red,Even,Low,Column 1
3798,35,Dozen 3,Black,Odd,High,Column 2
3799,31,Dozen 3,Black,Odd,High,Column 1
3800,7,Dozen 1,Red,Odd,Low,Column 1
3801,11,Dozen 1,Black,Odd,Low,Column 2
3802,19,Dozen 2,Red,Odd,High,Column 1
3803,35,Dozen 3,Black,Odd,High,Column 2
3804,16,Dozen 2,Red,Even,Low,Column 1
3805,16,Dozen 2,Red,Even,Low,Column 1
3806,21,Dozen 2,Red,Odd,High,Column 3
3807,22,Dozen 2,Black,Even,High,Column 1
3808,25,Dozen 3,Red,Odd,High,Column 1
3809,24,Dozen 2,Black,Even,High,Column 3
3810,36,Dozen 3,Red,Even,High,Column 3
3811,9,Dozen 1,Red,Odd,Low,Column 3
3812,0,0,0,0,0,0
3813,30,Dozen 3,Red,Even,High,Column 3
3814,33,Dozen 3,Black,Odd,High,Column 3
3815,29,Dozen 3,Black,Odd,High,Column 2
3816,34,Dozen 3,Red,Even,High,Column 1
3817,22,Dozen 2,Black,Even,High,Column 1
3818,21,Dozen 2,Red,Odd,High,Column 3
3819,28,Dozen 3,Black,Even,High,Column 1
3820,23,Dozen 2,Red,Odd,High,Column 2
3821,22,Dozen 2,Black,Even,High,Column 1
3822,36,Dozen 3,Red,Even,High,Column 3
3823,21,Dozen 2,Red,Odd,High,Column 3
3824,4,Dozen 1,Black,Even,Low,Column 1
3825,33,Dozen 3,Black,Odd,High,Column 3
3826,32,Dozen 3,Red,Even,High,Column 2
3827,36,Dozen 3,Red,Even,High,Column 3
3828,3,Dozen 1,Red,Odd,Low,Column 3
3829,10,Dozen 1,Black,Even,Low,Column 1
3830,9,Dozen 1,Red,Odd,Low,Column 3
3831,13,Dozen 2,Black,Odd,Low,Column 1
3832,30,Dozen 3,Red,Even,High,Column 3
3833,25,Dozen 3,Red,Odd,High,Column 1
3834,27,Dozen 3,Red,Odd,High,Column 3
3835,8,Dozen 1,Black,Even,Low,Column 2
3836,10,Dozen 1,Black,Even,Low,Column 1
3837,7,Dozen 1,Red,Odd,Low,Column 1
3838,17,Dozen 2,Black,Odd,Low,Column 2
3839,15,Dozen 2,Black,Odd,Low,Column 3
3840,3,Dozen 1,Red,Odd,Low,Column 3
3841,15,Dozen 2,Black,Odd,Low,Column 3
3842,5,Dozen 1,Red,Odd,Low,Column 2
3843,7,Dozen 1,Red,Odd,Low,Column 1
3844,8,Dozen 1,Black,Even,Low,Column 2
3845,13,Dozen 2,Black,Odd,Low,Column 1
3846,2,Dozen 1,Black,Even,Low,Column 2
3847,16,Dozen 2,Red,Even,Low,Column 1
3848,6,Dozen 1,Black,Even,Low,Column 3
3849,12,Dozen 1,Red,Even,Low,Column 3
3850,30,Dozen 3,Red,Even,High,Column 3
3851,18,Dozen 2,Red,Even,Low,Column 3
3852,19,Dozen 2,Red,Odd,High,Column 1
3853,18,Dozen 2,Red,Even,Low,Column 3
3854,33,Dozen 3,Black,Odd,High,Column 3
3855,27,Dozen 3,Red,Odd,High,Column 3
3856,8,Dozen 1,Black,Even,Low,Column 2
3857,26,Dozen 3,Black,Even,High,Column 2
3858,11,Dozen 1,Black,Odd,Low,Column 2
3859,23,Dozen 2,Red,Odd,High,Column 2
3860,3,Dozen 1,Red,Odd,Low,Column 3
3861,31,Dozen 3,Black,Odd,High,Column 1
3862,27,Dozen 3,Red,Odd,High,Column 3
3863,33,Dozen 3,Black,Odd,High,Column 3
3864,28,Dozen 3,Black,Even,High,Column 1
3865,35,Dozen 3,Black,Odd,High,Column 2
3866,3,Dozen 1,Red,Odd,Low,Column 3
3867,31,Dozen 3,Black,Odd,High,Column 1
3868,0,0,0,0,0,0
3869,23,Dozen 2,Red,Odd,High,Column 2
3870,21,Dozen 2,Red,Odd,High,Column 3
3871,6,Dozen 1,Black,Even,Low,Column 3
3872,34,Dozen 3,Red,Even,High,Column 1
3873,25,Dozen 3,Red,Odd,High,Column 1
3874,16,Dozen 2,Red,Even,Low,Column 1
3875,3,Dozen 1,Red,Odd,Low,Column 3
3876,19,Dozen 2,Red,Odd,High,Column 1
3877,14,Dozen 2,Red,Even,Low,Column 2
3878,28,Dozen 3,Black,Even,High,Column 1
3879,23,Dozen 2,Red,Odd,High,Column 2
3880,21,Dozen 2,Red,Odd,High,Column 3
3881,16,Dozen 2,Red,Even,Low,Column 1
3882,36,Dozen 3,Red,Even,High,Column 3
3883,15,Dozen 2,Black,Odd,Low,Column 3
3884,9,Dozen 1,Red,Odd,Low,Column 3
3885,10,Dozen 1,Black,Even,Low,Column 1
3886,15,Dozen 2,Black,Odd,Low,Column 3
3887,11,Dozen 1,Black,Odd,Low,Column 2
3888,34,Dozen 3,Red,Even,High,Column 1
3889,20,Dozen 2,Black,Even,High,Column 2
3890,11,Dozen 1,Black,Odd,Low,Column 2
3891,8,Dozen 1,Black,Even,Low,Column 2
3892,36,Dozen 3,Red,Even,High,Column 3
3893,3,Dozen 1,Red,Odd,Low,Column 3
3894,11,Dozen 1,Black,Odd,Low,Column 2
3895,1,Dozen 1,Red,Odd,Low,Column 1
3896,31,Dozen 3,Black,Odd,High,Column 1
3897,31,Dozen 3,Black,Odd,High,Column 1
3898,17,Dozen 2,Black,Odd,Low,Column 2
3899,33,Dozen 3,Black,Odd,High,Column 3
3900,36,Dozen 3,Red,Even,High,Column 3
3901,2,Dozen 1,Black,Even,Low,Column 2
3902,31,Dozen 3,Black,Odd,High,Column 1
3903,0,0,0,0,0,0
3904,23,Dozen 2,Red,Odd,High,Column 2
3905,12,Dozen 1,Red,Even,Low,Column 3
3906,29,Dozen 3,Black,Odd,High,Column 2
3907,7,Dozen 1,Red,Odd,Low,Column 1
3908,24,Dozen 2,Black,Even,High,Column 3
3909,27,Dozen 3,Red,Odd,High,Column 3
3910,30,Dozen 3,Red,Even,High,Column 3
3911,28,Dozen 3,Black,Even,High,Column 1
3912,2,Dozen 1,Black,Even,Low,Column 2
3913,10,Dozen 1,Black,Even,Low,Column 1
3914,19,Dozen 2,Red,Odd,High,Column 1
3915,2,Dozen 1,Black,Even,Low,Column 2
3916,20,Dozen 2,Black,Even,High,Column 2
3917,28,Dozen 3,Black,Even,High,Column 1
3918,13,Dozen 2,Black,Odd,Low,Column 1
3919,19,Dozen 2,Red,Odd,High,Column 1
3920,6,Dozen 1,Black,Even,Low,Column 3
3921,8,Dozen 1,Black,Even,Low,Column 2
3922,34,Dozen 3,Red,Even,High,Column 1
